Index	FileName	SentenceHebrew	Transcription	Russian
626	s_a80b66174424.mp3	זֶה הֶרְגֵּל טוֹב מְאֹד.	зэ hэргéль тов меóд.	Это очень хорошая привычка.
627	s_5a2c5e5c0212.mp3	זֶה סֵדֶר יוֹם טוֹב.	зэ сэ́дер йом тов.	Это хороший распорядок дня.
628	s_bd57d8b9587a.mp3	אֵין לִי זְמַן הַיּוֹם.	эйн ли зман hа-йом.	У меня нет времени сегодня.
629	s_d5fa799f5976.mp3	יֵשׁ לִי הַרְבֵּה סַבְלָנוּת.	йеш ли hарбэ́ савланýт.	У меня много терпения.
630	s_e7241fa36f56.mp3	כַּמָּה כֶּסֶף יֵשׁ לְךָ?	кáма кэ́сеф йеш лехá?	Сколько денег у тебя есть?
631	s_b251c332eb12.mp3	יֵשׁ לָנוּ רֶכֶב חָדָשׁ.	йеш лáну рэ́хев хадáш.	У нас есть новая машина.
632	s_78860c43fba6.mp3	יֵשׁ לְךָ דַּרְכּוֹן יִשְׂרְאֵלִי?	йеш лехá даркóн исрээлӣ́?	У тебя есть израильский загранпаспорт?
633	s_387de6355d3c.mp3	יֵשׁ לִי תְּעוּדַת זֶהוּת.	йеш ли тэудáт зэhýт.	У меня есть удостоверение личности.
634	s_693b487aaa9f.mp3	יֵשׁ לִי שְׁאֵלָה טוֹבָה.	йеш ли шээлá товá.	У меня есть хороший вопрос.
635	s_dbdcc684fa73.mp3	זֹאת תְּשׁוּבָה נְכוֹנָה מְאֹד.	зот тшувá нэхонá меóд.	Это очень верный ответ.
636	s_edd4dc764605.mp3	אֵין שׁוּם בְּעָיָה כָּאן.	эйн шум бэайá кан.	Здесь нет никакой проблемы.
637	s_0be941a5562a.mp3	זֶה מִקְצוֹעַ מְעַנְיֵן מְאֹד.	зэ микцóа меаньéн меóд.	Это очень интересная профессия.
638	s_0d09448294f0.mp3	הַמְּנַהֵל יוֹשֵׁב בַּמִּשְׂרָד עַכְשָׁיו.	hа-мэнаhэ́ль йошэ́в ба-мисрáд ахшáв.	Директор сидит в офисе сейчас.
639	s_2c041de74e34.mp3	זֹאת חֶבְרָה גְּדוֹלָה מְאֹד.	зот хэврá гдолá меóд.	Это очень большая компания.
640	s_c24bdc967515_f.mp3	אֲנִי עוֹבֶדֶת בַּמִּשְׂרָד הַזֶּה.	анӣ ове́дет ба-мисрáд hа-зэ.	Я работаю в этом офисе.
641	s_69ca4dd8813b.mp3	יֵשׁ לִי רֵאָיוֹן עֲבוֹדָה.	йеш ли рэайóн аводá.	У меня собеседование.
642	s_b929e648cfd1_f.mp3	אֲנִי שׁוֹלַחַת קוֹרוֹת חַיִּים.	анӣ шола́хат корóт хайӣ́м.	Я отправляю резюме.
643	s_0a5ea23de309.mp3	יֵשׁ כָּאן מַשְׂכּוֹרֶת טוֹבָה.	йеш кан маскóрет товá.	Здесь хорошая зарплата.
644	s_78696495e8e4.mp3	יֵשׁ לִי הַרְבֵּה נִיסָּיוֹן.	йеш ли hарбэ́ нисайóн.	У меня много опыта.
645	s_3bf833ff696f_f.mp3	אֲנִי מְאַחֶלֶת לְךָ הַצְלָחָה!	анӣ меахе́лет лехá hацлахá!	Я желаю тебе успеха!
646	s_1adec923b1b2.mp3	יֵשׁ לִי הוֹבִּי חָדָשׁ.	йеш ли hóби хадáш.	У меня есть новое хобби.
647	s_d6fcd8b91f3c.mp3	אֵין לִי שְׁעוֹת פְּנַאי.	эйн ли шъот пнай.	У меня нет свободного времени.
648	s_c58e0fb2dec1_f.mp3	אֲנִי אוֹהֶבֶת סְפּוֹרְט מְאוֹד.	анӣ оhе́вет спорт меóд.	Я очень люблю спорт.
649	s_1736a979d9db.mp3	זֶה סֶרֶט יָפֶה מְאוֹד.	зэ сэ́рет яфэ́ меóд.	Это очень красивый фильм.
650	s_5f2d245a94a4.mp3	אֲנַחְנוּ הוֹלְכִים לַקּוֹלְנוֹעַ עַכְשָׁיו.	анáхну hольхӣм ла-кольнóа ахшáв.	Мы сейчас идём в кинотеатр.
651	s_4d811a1e000a.mp3	יֵשׁ לָנוּ טִיּוּל מָחָר.	йеш лáну тию́ль махáр.	У нас завтра поездка.
652	s_4389c174eee3_f.mp3	אֲנִי אוֹהֶבֶת שְׂחִיָּה בַּיָּם.	анӣ оhе́вет схийá ба-ям.	Я люблю плавание в море.
653	s_4021aae52411.mp3	יֵשׁ בְּרֵיכָה גְּדוֹלָה בַּמָּלוֹן.	йеш брейхá гдолá ба-малóн.	В гостинице есть большой бассейн.
654	s_5e67409194de.mp3	אֲנַחְנוּ הוֹלְכִים לַיָּם הַיּוֹם.	анáхну hольхӣм ла-ям hа-йом.	Мы сегодня идём на море.
655	s_2af14c24bcc8.mp3	הַבַּנְק פָּתוּחַ עַד אַרְבַּע.	hа-банк патýах ад áрба.	Банк открыт до четырёх.
656	s_d9adae4128e4_f.mp3	אֲנִי הוֹלֶכֶת לַדּוֹאַר הַיּוֹם.	анӣ hоле́хет ла-дóар hа-йом.	Я иду на почту сегодня.
657	s_499051c4cebc_f.mp3	אֲנִי פּוֹתַחַת חֶשְׁבּוֹן בַּנְק.	анӣ пота́хат хешбóн банк.	Я открываю банковский счёт.
658	s_d5158cc0fa44.mp3	יֵשׁ כַּסְפּוֹמָט לְיַד הַבַּנְק.	йеш каспомáт ле-яд hа-банк.	Возле банка есть банкомат.
659	s_633443cdc2ba_f.mp3	אֲנִי רוֹצָה לְשַׁלֵּם בִּמְזוּמָּן.	анӣ роца́ лэшалэ́м би-мзумáн.	Я хочу заплатить наличными.
660	s_d6b7f55b4f64.mp3	יֵשׁ לְךָ חֲבִילָה בַּדּוֹאַר.	йеш лехá хавилá ба-дóар.	Для тебя есть посылка на почте.
661	s_3ca334bffe83.mp3	יֵשׁ תּוֹר אָרוֹךְ בַּדּוֹאַר.	йеш тор арóх ба-дóар.	На почте длинная очередь.
662	s_cbf30f159529.mp3	יֵשׁ לִי הַזְמָנָה לַמְּסִיבָּה.	йеш ли hазманá ла-мэсибá.	У меня есть приглашение на вечеринку.
663	s_2650ac81935a.mp3	כָּל הַתְחָלָה הִיא קָשָׁה.	коль hатхалá hи кашá.	Всякое начало трудно.
664	s_3a2a8e439728.mp3	יֵשׁ לִי הַרְגָּשָׁה טוֹבָה.	йеш ли hаргашá товá.	У меня хорошее самочувствие.
665	s_26ce4f46cc38.mp3	יֵשׁ לָנוּ חֲתוּנָּה הַיּוֹם.	йеш лáну хатунá hа-йом.	У нас сегодня свадьба.
666	s_183d54fcb37f.mp3	זֹאת מַתָּנָה יָפָה מְאוֹד.	зот матанá яфá меóд.	Это очень красивый подарок.
667	s_a1df80f2afcb.mp3	יוֹם הוּלֶּדֶת שָׂמֵחַ לְךָ!	йом hулэ́дет самэ́ах лехá!	С днём рождения тебя!
668	s_5bd31b09e57d.mp3	יֵשׁ מְסִיבָּה גְּדוֹלָה הָעֶרֶב.	йеш мэсибá гдолá hа-э́рев.	Сегодня вечером большая вечеринка.
669	s_b32de411ada6_f.mp3	אֲנִי כּוֹתֶבֶת בְּרָכָה לַחֲתוּנָּה.	анӣ коте́вет брахá ла-хатунá.	Я пишу поздравление на свадьбу.
670	s_cb2eb84ac91d.mp3	קָנִיתִי פְּרָחִים יָפִים לְשַׁבָּת.	канӣти прахӣм яфӣм ле-шабáт.	Я купил красивые цветы на Шаббат.
671	s_59e870f2e4ea.mp3	יֵשׁ לָנוּ אוֹרֵחַ חָשׁוּב.	йеш лáну орэ́ах хашýв.	У нас важный гость.
672	s_86b9d278e5e4.mp3	אֲנַחְנוּ שׁוֹתִים יַיִן אָדוֹם.	анáхну шотӣм я́йин адóм.	Мы пьём красное вино.
673	s_a7a014fcd3bc.mp3	שַׁבָּת שָׁלוֹם לְכָל הַמִּשְׁפָּחָה!	шабáт шалóм ле-холь hа-мишпахá!	Мирного Шаббата всей семье!
674	s_a28934e0a7a0.mp3	חַג שָׂמֵחַ לְכָל הַחֲבֵרִים!	хаг самэ́ах ле-холь hа-хаверӣм!	Весёлого праздника всем друзьям!
675	s_acd9ea268304.mp3	אִמָּא אוֹפָה חַלָּה לְשַׁבָּת.	ӣма офá халá ле-шабáт.	Мама печёт халу на Шаббат.
676	s_335ffeb7ce03.mp3	הִיא מַדְלִיקָה נֵרוֹת שַׁבָּת.	hи мадликá нерóт шабáт.	Она зажигает шаббатние свечи.
677	s_d90aef62322c.mp3	אַבָּא עוֹשֶׂה קִידּוּשׁ בָּעֶרֶב.	áба осэ́ кидýш ба-э́рев.	Папа делает кидуш вечером.
678	s_084b8f971f56.mp3	אֲנַחְנוּ אוֹכְלִים מַצָּה בְּפֶסַח.	анáхну охлӣм мацá бэ-Фэ́сах.	Мы едим мацу на Песах.
679	s_2f9a719fe7da.mp3	חַג רֹאשׁ הַשָּׁנָה שָׂמֵחַ!	хаг Рош hа-Шанá самэ́ах!	Счастливого праздника Рош а-Шана!
680	s_c7f415602cda.mp3	חַג חֲנוּכָּה שָׂמֵחַ לְכוּלָּם!	хаг Ханукá самэ́ах ле-хулáм!	Счастливой Хануки всем!
681	s_e087e47dac27.mp3	בְּתֵיאָבוֹן לְכָל הַמִּשְׁפָּחָה!	бетеавóн ле-холь hа-мишпахá!	Приятного аппетита всей семье!
682	s_9d44f535ff34.mp3	הַיּוֹם קַר מְאֹד בַּחוּץ.	hа-йом кар меóд ба-хýц.	Сегодня очень холодно на улице.
683	s_b29df919615f.mp3	בְּדֶרֶךְ כְּלָל אֲנַחְנוּ לוֹמְדִים.	бе-дéрех клаль анáхну ломдӣ́м.	Обычно мы учимся.
684	s_caba5b5c241a.mp3	לִפְעָמִים אֲנַחְנוּ הוֹלְכִים לַיָּם.	лиф’амӣ́м анáхну hолхӣ́м ла-ям.	Иногда мы ходим на море.
685	s_b5507d8a6fe9.mp3	אַף פַּעַם לֹא מְאוּחָר!	аф пáам ло мэухáр!	Никогда не поздно!
686	s_cc0cfd4ce033_f.mp3	אֲנִי קָמָה מוּקְדָם בַּבֹּקֶר.	анӣ кама́ мукдáм ба-бóкер.	Я встаю рано утром.
687	s_ee194e557f58_f.mp3	אֲנִי לוֹמֶדֶת כָּל יוֹם.	анӣ ломе́дет коль йом.	Я учусь каждый день.
688	s_1522784e7a59.mp3	יֵשׁ לִי שְׁאֵלָה אַחַת.	йеш ли шеэлá ахáт.	У меня есть один вопрос.
689	s_bd57d8b9587a.mp3	אֵין לִי זְמַן הַיּוֹם.	эйн ли зман hайóм.	У меня нет времени сегодня.
690	s_d6279ccece69.mp3	אֵין בְּעָיָה, נְדַבֵּר מָחָר.	эйн беайá, недабéр махáр.	Нет проблем, поговорим завтра.
691	s_074af231820d_f.mp3	אֲנִי מְחַפֶּשֶׂת עֲבוֹדָה טוֹבָה.	анӣ мехапе́сет аводá товá.	Я ищу хорошую работу.
692	s_4172a71f5fc1.mp3	בְּהַצְלָחָה רַבָּה בַּעֲבוֹדָה הַחֲדָשָׁה!	беhацлахá рабá ба-аводá hа-хадашá!	Большой удачи на новой работе!
693	s_c1058b4fbd92.mp3	הָרַכֶּבֶת נוֹסַעַת מַהֵר מְאֹד.	hа-ракéвет носáат маhéр меóд.	Поезд едет очень быстро.
694	s_890446588547.mp3	אֶפְשָׁר בְּבַקָּשָׁה לְדַבֵּר לְאַט?	эфшáр бевакашá ледабéр леáт?	Можно, пожалуйста, говорить медленнее?
695	s_45429c606b28_f.mp3	אֲנִי מַרְגִּישָׁה מְצוּיָן הַיּוֹם.	анӣ маргиша́ мецуйáн hайóм.	Я чувствую себя отлично сегодня.
696	s_41d8c9ac2bf2.mp3	שָׁלוֹם, מְאֹד נָעִים לְהַכִּיר!	шалóм, меóд наӣ́м леhакӣ́р!	Привет, очень приятно познакомиться!
697	s_614855052fc9_f.mp3	סְלִיחָה, אֲנִי מִצְטַעֶרֶת מְאֹד.	слихá, анӣ́ мицтаэ́рет меóд.	Извините, мне очень жаль.
698	s_d246e493d450_f.mp3	אֲנִי רוֹצָה לְדַבֵּר אִיתְּךָ.	анӣ роца́ ледабéр итхá.	Я хочу поговорить с тобой.
699	s_87afc21da3ec.mp3	דָּנָה לוֹמֶדֶת עִבְרִית אִיתּוֹ.	Дáна ломéдет иврӣ́т итó.	Дана учит иврит с ним.
700	s_24b127ef5388_f.mp3	אַתְּ רוֹצָה לָבוֹא אִיתָּנוּ?	ат роца́ лавó итáну?	Ты хочешь пойти с нами?
701	s_554e5b65da80_f.mp3	אֲנִי שׁוֹמַעַת אוֹתְךָ מְצוּיָן.	анӣ шома́ат отхá мецуйáн.	Я слышу тебя отлично.
702	s_924a57d3138f_f.mp3	אֲנִי מַכִּירָה אוֹתוֹ טוֹב.	анӣ макира́ отó тов.	Я хорошо его знаю.
703	s_e3f6224a28c9.mp3	הַמּוֹרֶה רוֹאֶה אוֹתָנוּ כָּאן.	hа-морé ро’é отáну кан.	Учитель видит нас здесь.
704	s_aa5e1c6c8f6b.mp3	אֲנַחְנוּ לוֹמְדִים יַחַד בָּאוּלְפָּן.	анáхну ломдӣ́м я́хад ба-ульпáн.	Мы учимся вместе в ульпане.
705	s_a36df10773f3_f.mp3	בֶּטַח, אֲנִי בָּאָה מָחָר!	бéтах, анӣ баа́ махáр!	Конечно, я приду завтра!
706	s_3c20bcafaefb.mp3	מַזָּל טוֹב לְיוֹם הַהוּלֶּדֶת!	мазáль тов ле-йом hа-hулéдет!	Поздравляю с днём рождения!
707	s_e4d7ad7c4509.mp3	לְחַיִּים, חֲבֵרִים, כּוּלָּם יַחַד!	ле-хайӣ́м, хаверӣ́м, кулям я́хад!	За жизнь, друзья, все вместе!
708	s_c932cd1b59ff.mp3	עַד מֵאָה וְעֶשְׂרִים שָׁנָה!	ад мéа ве-эсрӣ́м шанá!	До ста двадцати лет!
709	s_a7a014fcd3bc.mp3	שַׁבָּת שָׁלוֹם לְכָל הַמִּשְׁפָּחָה!	шабáт шалóм ле-холь hа-мишпахá!	Шаббат шалом всей семье!
710	s_825e2d3096a9.mp3	חַג שָׂמֵחַ לְכוּלָּם הַיּוֹם!	хаг самéах ле-хулáм hайóм!	Весёлого праздника всем сегодня!
711	s_a4e56b84221b.mp3	שָׁבוּעַ טוֹב לְכָל הַחֲבֵרִים!	шавýа тов ле-холь hа-хаверӣ́м!	Хорошей недели всем друзьям!
712	s_4d09cd565892.mp3	אֲנַחְנוּ גָּרִים בְּבֵית מָלוֹן.	Анáхну гарӣм бэ-вейт малóн.	Мы живём в гостинице.
713	s_2d369f8262fa_f.mp3	אֲנִי שׁוֹתָה מִיץ תַּפּוּזִים.	Анӣ шота́ миц тапузӣм.	Я пью апельсиновый сок.
714	s_a51f32b77efa.mp3	יֵשׁ לִי שׁוֹקוֹלָד טוֹב.	Еш лӣ шоколáд тов.	У меня есть хороший шоколад.
715	s_73101bef5583.mp3	בַּעַל הַדִּירָה טוֹב מְאוֹד.	Бáаль hа-дирá тов меóд.	Хозяин квартиры очень хороший.
